route_num,video_name,window_idx,window_start_sec,window_end_sec,drivable_occupancy_ratio,vru_drivable_intrusion_rate,interaction_risk_integral_itcc,enclosure_crowding_stress,green_buffer_under_congestion,exposed_vru_conflict_index,semantic_monotony_fatigue
2,CUT 4,30,30.0,32.8,0.005382926532021844,0.0,0.0,7.033035245409522e-05,0.005029117097693259,0.0,29.843185716553933
2,CUT 4,31,31.0,32.8,0.012663142406223802,0.0,0.0,0.00015820608423213747,0.011895590542124336,0.0,43.46775812999895
2,CUT 4,32,32.0,32.8,0.016534482177924085,0.0,0.3773854943145504,0.0001589625506063633,0.015409523805525677,0.0,8.877165550630242
2,CUT 5,0,0.0,3.0,0.29099215762462505,0.013359375,10.360333608184998,0.016258132624517592,0.28195675009143684,0.03460189544921161,20.25943258605222
2,CUT 5,1,1.0,4.0,0.6552498035223523,0.0126378038194444,2.3110204494143445,0.030062568899805478,0.6306907337379892,0.00973540768747424,20.25943258605222
2,CUT 5,2,2.0,5.0,0.5413233615147843,0.0376193576388888,1.4771887768527443,0.02451392576815008,0.5161817225123994,0.027785446448288047,14.440971382469902
2,CUT 5,3,3.0,6.0,0.662162617229993,0.0376193576388888,0.7385943884263722,0.03170684937915686,0.6281477489304028,0.027785446448288047,51.749343430205336
2,CUT 5,4,4.0,7.0,0.7443859228308678,0.0164908854166666,0.0,0.029941337955543545,0.7000737176383921,0.002744162436357044,33.526233346309354
2,CUT 5,5,5.0,8.0,0.688177167536749,0.0,0.8539092963472675,0.015653308370269237,0.6418614851310952,0.0,17.15820198843897
2,CUT 5,6,6.0,9.0,0.629660001250505,0.0,0.8539092963472675,0.015093190038148586,0.584972998166965,0.0,47.065020039198934
2,CUT 5,7,7.0,10.0,0.6251063894566267,0.0,3.039948611795254,0.016482525681391136,0.5808029237012682,0.0,21.706963641043174
2,CUT 5,8,8.0,11.0,0.621714918192364,0.0,0.0,0.01584989950791711,0.5734567937019671,0.0,31.65550283515962
2,CUT 5,9,9.0,12.0,0.6158642571538985,0.0,0.0,0.015398111526775175,0.5659833286829056,0.0,33.74103556041537
2,CUT 5,10,10.0,13.0,0.5022000623986199,0.0,0.749639231265183,0.01778886169090159,0.46079825549661135,0.0,7.672524301521896
2,CUT 5,11,11.0,14.0,0.4827950301428621,0.0,0.0,0.0208799621518672,0.4425029140910197,0.0,24.98277175481657
2,CUT 5,12,12.0,15.0,0.48634481152179754,0.0,0.0,0.020869176118698724,0.44577887311675596,0.0,151.6806931807673
2,CUT 5,13,13.0,16.0,0.46868352990838996,0.0,0.0,0.017847930255427566,0.4293018572404094,0.0,42.15934607926481
2,CUT 5,14,14.0,17.0,0.5605031640485578,0.0,0.0,0.017708698714606994,0.5137328362815438,0.0,17.52327066005776
2,CUT 5,15,15.0,18.0,0.5050751222899021,0.0,0.0,0.019453596843081285,0.4611506855480499,0.0,22.823224104526275
2,CUT 5,16,16.0,19.0,0.304514172144384,0.0,2.308122970290908,0.019551388590469995,0.27787298190052173,0.0,6.97460994357667
2,CUT 5,17,17.0,20.0,0.1847187751875431,0.0,2.308122970290908,0.020664162557386977,0.17502615052401577,0.0,5.035421105907248
2,CUT 5,18,18.0,21.0,0.21408725682340166,0.0,2.308122970290908,0.033478529506845184,0.20868048501072298,0.0,8.088686152461397
2,CUT 5,19,19.0,22.0,0.3235460703369302,0.0,0.0,0.0528095788834239,0.3200676692248444,0.0,22.32075734329659
2,CUT 5,20,20.0,23.0,1.3105729314997148,0.0,0.0,0.1849176160671177,1.2978291171272813,0.0,16.90546318239592
2,CUT 5,21,21.0,24.0,4.287765724490175,0.002185329861111,0.0,0.5892309478377674,4.228741484186632,0.2185329861111,58.9054116636906
2,CUT 5,22,22.0,25.0,1.5339538724041317,0.0059418402777776,0.0,0.21837161519626874,1.491493010574742,0.59418402777776,30.115263819514084
2,CUT 5,23,23.0,26.0,0.09671252728689099,0.0392762586805555,0.0,0.015511507514580964,0.09289838501609093,0.0007686798710466148,13.340489641364572
2,CUT 5,24,24.0,27.0,0.09574182925278696,0.0396744791666666,1.1505643146687192,0.016610743381407188,0.09206798588289161,0.04564803993223414,27.223245286379058
2,CUT 5,25,25.0,28.0,0.33994564569893565,0.0181304253472222,0.5160127885340274,0.060137449894732395,0.32777348167721343,0.00935553134072814,27.013384076599767
2,CUT 5,26,26.0,29.0,0.4836514423814864,0.0155186631944444,0.0,0.09061524087470195,0.46863730833112494,0.004659415240867758,22.90832204853219
2,CUT 5,27,27.0,29.033,0.3853658312247358,0.0154372829861111,0.0,0.07248309278316788,0.37224578890331333,0.004404986274464418,270.90571399410845
2,CUT 5,28,28.0,29.033,0.38173665758599457,0.0151746961805555,0.0,0.07414575841556847,0.3698862941905882,0.0040821243386277815,45.59459628043104
2,CUT 5,29,29.0,29.033,0.478146262613062,0.0327734375,0.4996850671350149,0.07080539621014269,0.4505314481883193,0.016376397317432716,8.7809963262964
